event_id,ticket_id,event_time,event_type,actor_type,actor_id,event_notes
EVT-0001315,TKT-00131,2026-03-27T14:41:06,faq_checked,it_team,IT-001,match=True; confidence=0.95
EVT-0001316,TKT-00131,2026-03-27T15:10:02,faq_response_drafted,it_team,IT-001,""
EVT-0001317,TKT-00131,2026-03-27T15:38:30,faq_response_sent,it_team,IT-001,""
EVT-0001318,TKT-00131,2026-03-29T19:12:30,customer_resolution_accepted,customer,CUST-003,""
EVT-0001319,TKT-00131,2026-03-29T19:43:58,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0001320,TKT-00132,2026-03-21T16:28:00,ticket_submitted,customer,CUST-011,channel=portal
EVT-0001321,TKT-00132,2026-03-21T20:47:04,ticket_triaged,it_team,IT-003,category=login_access; priority=medium
EVT-0001322,TKT-00132,2026-03-21T21:12:10,faq_checked,it_team,IT-003,match=True; confidence=0.83
EVT-0001323,TKT-00132,2026-03-21T21:35:51,faq_response_drafted,it_team,IT-003,""
EVT-0001324,TKT-00132,2026-03-21T22:13:27,faq_response_sent,it_team,IT-003,""
EVT-0001325,TKT-00132,2026-03-22T20:50:45,customer_resolution_accepted,customer,CUST-011,""
EVT-0001326,TKT-00132,2026-03-22T21:18:50,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0001327,TKT-00133,2026-01-28T02:49:00,ticket_submitted,customer,CUST-003,channel=portal
EVT-0001328,TKT-00133,2026-01-28T03:44:40,ticket_triaged,it_team,IT-005,category=password_reset; priority=medium
EVT-0001329,TKT-00133,2026-01-28T04:29:30,faq_checked,it_team,IT-005,match=True; confidence=0.79
EVT-0001330,TKT-00133,2026-01-28T04:57:22,faq_response_drafted,it_team,IT-005,""
EVT-0001331,TKT-00133,2026-01-28T05:28:18,faq_response_sent,it_team,IT-005,""
EVT-0001332,TKT-00133,2026-01-28T18:03:58,customer_resolution_accepted,customer,CUST-003,""
EVT-0001333,TKT-00133,2026-01-28T18:16:18,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001334,TKT-00134,2026-02-03T05:45:00,ticket_submitted,customer,CUST-014,channel=email
EVT-0001335,TKT-00134,2026-02-03T07:34:31,ticket_triaged,it_team,IT-008,category=other; priority=high
EVT-0001336,TKT-00134,2026-02-03T08:37:18,faq_checked,it_team,IT-008,match=False; confidence=0.2
EVT-0001337,TKT-00134,2026-02-03T08:44:08,ticket_escalated,it_team,IT-008,to specialist SP-008; missing_info=False
EVT-0001338,TKT-00134,2026-02-03T12:04:13,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001339,TKT-00134,2026-02-06T01:52:03,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0001340,TKT-00134,2026-02-06T02:30:52,specialist_response_drafted,it_team,IT-008,""
EVT-0001341,TKT-00134,2026-02-06T02:48:35,specialist_response_sent,it_team,IT-008,""
EVT-0001342,TKT-00134,2026-02-08T02:51:06,customer_resolution_accepted,customer,CUST-014,""
EVT-0001343,TKT-00134,2026-02-08T03:38:13,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0001344,TKT-00135,2026-03-10T00:51:00,ticket_submitted,customer,CUST-008,channel=portal
EVT-0001345,TKT-00135,2026-03-10T01:47:57,ticket_triaged,it_team,IT-007,category=network_connectivity; priority=high
EVT-0001346,TKT-00135,2026-03-10T02:30:26,faq_checked,it_team,IT-007,match=True; confidence=0.86
EVT-0001347,TKT-00135,2026-03-10T03:59:25,faq_response_drafted,it_team,IT-007,""
EVT-0001348,TKT-00135,2026-03-10T04:38:22,faq_response_sent,it_team,IT-007,""
EVT-0001349,TKT-00135,2026-03-12T07:01:44,customer_resolution_accepted,customer,CUST-008,""
EVT-0001350,TKT-00135,2026-03-12T08:39:39,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001351,TKT-00136,2026-01-24T05:46:00,ticket_submitted,customer,CUST-014,channel=portal
EVT-0001352,TKT-00136,2026-01-24T09:43:20,ticket_triaged,it_team,IT-003,category=password_reset; priority=medium
EVT-0001353,TKT-00136,2026-01-24T10:47:45,faq_checked,it_team,IT-003,match=True; confidence=0.85
EVT-0001354,TKT-00136,2026-01-24T11:30:29,faq_response_drafted,it_team,IT-003,""
EVT-0001355,TKT-00136,2026-01-24T12:09:23,faq_response_sent,it_team,IT-003,""
EVT-0001356,TKT-00136,2026-01-25T12:00:09,customer_resolution_accepted,customer,CUST-014,""
EVT-0001357,TKT-00136,2026-01-25T12:25:07,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0001358,TKT-00137,2026-01-25T05:27:00,ticket_submitted,customer,CUST-003,channel=portal
EVT-0001359,TKT-00137,2026-01-25T08:03:36,ticket_triaged,it_team,IT-007,category=data_reporting; priority=high
EVT-0001360,TKT-00137,2026-01-25T08:33:56,faq_checked,it_team,IT-007,match=False; confidence=0.16
EVT-0001361,TKT-00137,2026-01-25T09:56:02,ticket_escalated,it_team,IT-007,to specialist SP-007; missing_info=False
EVT-0001362,TKT-00137,2026-01-25T12:55:57,specialist_investigation_started,it_specialist,SP-007,""
EVT-0001363,TKT-00137,2026-01-25T23:16:17,specialist_solution_created,it_specialist,SP-007,root_cause=Warehouse job missed scheduled run
EVT-0001364,TKT-00137,2026-01-25T23:23:39,specialist_response_drafted,it_team,IT-007,""
EVT-0001365,TKT-00137,2026-01-25T23:33:50,specialist_response_sent,it_team,IT-007,""
EVT-0001366,TKT-00137,2026-01-26T10:09:20,customer_resolution_accepted,customer,CUST-003,""
EVT-0001367,TKT-00137,2026-01-26T11:13:56,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001368,TKT-00138,2026-01-20T08:52:00,ticket_submitted,customer,CUST-009,channel=portal
EVT-0001369,TKT-00138,2026-01-20T10:45:59,ticket_triaged,it_team,IT-007,category=login_access; priority=high
EVT-0001370,TKT-00138,2026-01-20T12:05:14,faq_checked,it_team,IT-007,match=True; confidence=0.91
EVT-0001371,TKT-00138,2026-01-20T12:46:05,ticket_escalated,it_team,IT-007,to specialist SP-002; missing_info=True
EVT-0001372,TKT-00138,2026-01-20T15:09:31,specialist_investigation_started,it_specialist,SP-002,""
EVT-0001373,TKT-00138,2026-01-20T21:55:05,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0001374,TKT-00138,2026-01-20T22:16:20,specialist_response_drafted,it_team,IT-007,""
EVT-0001375,TKT-00138,2026-01-20T22:50:21,specialist_response_sent,it_team,IT-007,""
EVT-0001376,TKT-00138,2026-01-22T03:49:27,customer_resolution_accepted,customer,CUST-009,""
EVT-0001377,TKT-00138,2026-01-22T04:38:43,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001378,TKT-00139,2026-01-21T10:06:00,ticket_submitted,customer,CUST-007,channel=portal
EVT-0001379,TKT-00139,2026-01-21T11:54:12,ticket_triaged,it_team,IT-004,category=other; priority=low
EVT-0001380,TKT-00139,2026-01-21T13:32:02,faq_checked,it_team,IT-004,match=False; confidence=0.23
EVT-0001381,TKT-00139,2026-01-21T14:39:32,ticket_escalated,it_team,IT-004,to specialist SP-008; missing_info=False
EVT-0001382,TKT-00139,2026-01-21T17:21:25,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001383,TKT-00139,2026-01-23T19:03:59,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0001384,TKT-00139,2026-01-23T19:16:58,specialist_response_drafted,it_team,IT-004,""
EVT-0001385,TKT-00139,2026-01-23T19:54:21,specialist_response_sent,it_team,IT-004,""
EVT-0001386,TKT-00139,2026-01-24T12:30:57,customer_resolution_accepted,customer,CUST-007,""
EVT-0001387,TKT-00139,2026-01-24T14:28:51,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0001388,TKT-00140,2026-02-24T12:05:00,ticket_submitted,customer,CUST-001,channel=email
EVT-0001389,TKT-00140,2026-02-24T17:27:00,ticket_triaged,it_team,IT-008,category=login_access; priority=low
EVT-0001390,TKT-00140,2026-02-24T18:49:57,faq_checked,it_team,IT-008,match=False; confidence=0.4
EVT-0001391,TKT-00140,2026-02-24T19:52:12,ticket_escalated,it_team,IT-008,to specialist SP-002; missing_info=False
EVT-0001392,TKT-00140,2026-02-25T01:08:32,specialist_investigation_started,it_specialist,SP-002,""
EVT-0001393,TKT-00140,2026-02-25T02:48:25,specialist_solution_created,it_specialist,SP-002,root_cause=Permission cache out of sync between SSO and target system
EVT-0001394,TKT-00140,2026-02-25T03:13:12,specialist_response_drafted,it_team,IT-008,""
EVT-0001395,TKT-00140,2026-02-25T03:52:30,specialist_response_sent,it_team,IT-008,""
EVT-0001396,TKT-00140,2026-02-26T17:58:03,customer_resolution_rejected,customer,CUST-001,Solution applied but symptom persists
EVT-0001397,TKT-00140,2026-02-26T18:49:14,rejection_verified,it_team,IT-008,""
EVT-0001398,TKT-00140,2026-02-27T00:27:41,ticket_closed,it_team,IT-008,closed_unresolved_no_reopen
EVT-0001399,TKT-00141,2026-01-26T05:20:00,ticket_submitted,customer,CUST-006,channel=email
EVT-0001400,TKT-00141,2026-01-26T06:17:22,ticket_triaged,it_team,IT-007,category=password_reset; priority=high
EVT-0001401,TKT-00141,2026-01-26T06:34:34,faq_checked,it_team,IT-007,match=True; confidence=0.92
EVT-0001402,TKT-00141,2026-01-26T06:47:24,faq_response_drafted,it_team,IT-007,""
EVT-0001403,TKT-00141,2026-01-26T06:57:57,faq_response_sent,it_team,IT-007,""
EVT-0001404,TKT-00141,2026-01-27T12:50:12,customer_resolution_rejected,customer,CUST-006,Solution applied but symptom persists
EVT-0001405,TKT-00141,2026-01-27T14:17:33,rejection_verified,it_team,IT-007,""
EVT-0001406,TKT-00141,2026-01-27T15:55:10,ticket_reopened,it_team,IT-007,""
EVT-0001407,TKT-00141,2026-01-27T16:41:43,ticket_escalated,it_team,IT-007,to specialist SP-006; reopen=True
EVT-0001408,TKT-00141,2026-01-27T18:46:37,specialist_investigation_started,it_specialist,SP-006,post_reopen
EVT-0001409,TKT-00141,2026-01-27T21:00:42,specialist_solution_created,it_specialist,SP-006,post_reopen
EVT-0001410,TKT-00141,2026-01-27T22:23:08,specialist_response_drafted,it_team,IT-007,post_reopen
EVT-0001411,TKT-00141,2026-01-27T22:34:47,specialist_response_sent,it_team,IT-007,post_reopen
EVT-0001412,TKT-00141,2026-01-29T03:57:01,customer_resolution_accepted,customer,CUST-006,post_reopen
EVT-0001413,TKT-00141,2026-01-29T04:54:21,ticket_closed,it_team,IT-007,accepted_after_reopen
EVT-0001414,TKT-00142,2026-02-20T04:51:00,ticket_submitted,customer,CUST-010,channel=portal
EVT-0001415,TKT-00142,2026-02-20T07:45:59,ticket_triaged,it_team,IT-005,category=hardware_issue; priority=high
EVT-0001416,TKT-00142,2026-02-20T08:08:00,faq_checked,it_team,IT-005,match=True; confidence=0.71
EVT-0001417,TKT-00142,2026-02-20T08:16:43,faq_response_drafted,it_team,IT-005,""
EVT-0001418,TKT-00142,2026-02-20T08:37:50,faq_response_sent,it_team,IT-005,""
EVT-0001419,TKT-00142,2026-02-21T18:38:16,customer_resolution_accepted,customer,CUST-010,""
EVT-0001420,TKT-00142,2026-02-21T19:06:27,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001421,TKT-00143,2026-03-28T14:31:00,ticket_submitted,customer,CUST-007,channel=portal
EVT-0001422,TKT-00143,2026-03-28T16:09:04,ticket_triaged,it_team,IT-005,category=login_access; priority=medium
EVT-0001423,TKT-00143,2026-03-28T17:23:38,faq_checked,it_team,IT-005,match=True; confidence=0.68
EVT-0001424,TKT-00143,2026-03-28T18:45:25,faq_response_drafted,it_team,IT-005,""
EVT-0001425,TKT-00143,2026-03-28T19:11:54,faq_response_sent,it_team,IT-005,""
EVT-0001426,TKT-00143,2026-03-29T03:41:35,customer_resolution_accepted,customer,CUST-007,""
EVT-0001427,TKT-00143,2026-03-29T05:20:49,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001428,TKT-00144,2026-01-18T09:28:00,ticket_submitted,customer,CUST-011,channel=portal
EVT-0001429,TKT-00144,2026-01-18T11:31:12,ticket_triaged,it_team,IT-004,category=data_reporting; priority=medium
EVT-0001430,TKT-00144,2026-01-18T12:35:45,faq_checked,it_team,IT-004,match=False; confidence=0.26
EVT-0001431,TKT-00144,2026-01-18T13:23:55,ticket_escalated,it_team,IT-004,to specialist SP-007; missing_info=False
EVT-0001432,TKT-00144,2026-01-18T16:57:47,specialist_investigation_started,it_specialist,SP-007,""
EVT-0001433,TKT-00144,2026-01-20T11:51:34,specialist_solution_created,it_specialist,SP-007,root_cause=Warehouse job missed scheduled run
EVT-0001434,TKT-00144,2026-01-20T12:28:42,specialist_response_drafted,it_team,IT-004,""
EVT-0001435,TKT-00144,2026-01-20T13:04:20,specialist_response_sent,it_team,IT-004,""
EVT-0001436,TKT-00144,2026-01-23T00:02:11,customer_resolution_accepted,customer,CUST-011,""
EVT-0001437,TKT-00144,2026-01-23T00:26:23,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0001438,TKT-00145,2026-02-09T01:09:00,ticket_submitted,customer,CUST-004,channel=email
EVT-0001439,TKT-00145,2026-02-09T06:46:13,ticket_triaged,it_team,IT-007,category=password_reset; priority=high
EVT-0001440,TKT-00145,2026-02-09T06:56:46,faq_checked,it_team,IT-007,match=True; confidence=0.82
EVT-0001441,TKT-00145,2026-02-09T07:22:04,faq_response_drafted,it_team,IT-007,""
EVT-0001442,TKT-00145,2026-02-09T07:27:04,faq_response_sent,it_team,IT-007,""
EVT-0001443,TKT-00145,2026-02-11T04:27:31,customer_resolution_accepted,customer,CUST-004,""
EVT-0001444,TKT-00145,2026-02-11T05:18:15,ticket_closed,it_team,IT-007,accepted_first_attempt
EVT-0001445,TKT-00146,2026-03-11T11:53:00,ticket_submitted,customer,CUST-007,channel=email
EVT-0001446,TKT-00146,2026-03-11T12:09:45,ticket_triaged,it_team,IT-001,category=data_reporting; priority=medium
EVT-0001447,TKT-00146,2026-03-11T12:24:21,faq_checked,it_team,IT-001,match=True; confidence=0.93
EVT-0001448,TKT-00146,2026-03-11T13:25:05,ticket_escalated,it_team,IT-001,to specialist SP-005; missing_info=False
EVT-0001449,TKT-00146,2026-03-11T15:17:47,specialist_investigation_started,it_specialist,SP-005,""
EVT-0001450,TKT-00146,2026-03-13T13:16:34,specialist_solution_created,it_specialist,SP-005,root_cause=Warehouse job missed scheduled run
EVT-0001451,TKT-00146,2026-03-13T14:14:01,specialist_response_drafted,it_team,IT-001,""
EVT-0001452,TKT-00146,2026-03-13T14:21:47,specialist_response_sent,it_team,IT-001,""
EVT-0001453,TKT-00146,2026-03-14T06:16:25,customer_resolution_accepted,customer,CUST-007,""
EVT-0001454,TKT-00146,2026-03-14T06:25:30,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0001455,TKT-00147,2026-02-11T10:17:00,ticket_submitted,customer,CUST-018,channel=phone
EVT-0001456,TKT-00147,2026-02-11T14:35:03,ticket_triaged,it_team,IT-007,category=software_bug; priority=medium
EVT-0001457,TKT-00147,2026-02-11T15:38:21,faq_checked,it_team,IT-007,match=True; confidence=0.69
EVT-0001458,TKT-00147,2026-02-11T17:06:43,ticket_escalated,it_team,IT-007,to specialist SP-008; missing_info=False
EVT-0001459,TKT-00147,2026-02-11T22:04:12,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001460,TKT-00147,2026-02-14T13:04:44,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0001461,TKT-00147,2026-02-14T13:40:00,specialist_response_drafted,it_team,IT-007,""
EVT-0001462,TKT-00147,2026-02-14T13:57:36,specialist_response_sent,it_team,IT-007,""
EVT-0001463,TKT-00147,2026-02-15T05:23:24,customer_resolution_rejected,customer,CUST-018,Steps did not resolve the issue
EVT-0001464,TKT-00147,2026-02-15T06:00:47,rejection_verified,it_team,IT-007,""
EVT-0001465,TKT-00147,2026-02-15T08:00:40,ticket_reopened,it_team,IT-007,""
EVT-0001466,TKT-00147,2026-02-15T08:56:02,ticket_escalated,it_team,IT-007,to specialist SP-008; reopen=True
EVT-0001467,TKT-00147,2026-02-15T09:34:31,specialist_investigation_started,it_specialist,SP-008,post_reopen
EVT-0001468,TKT-00147,2026-02-16T03:28:14,specialist_solution_created,it_specialist,SP-008,post_reopen
EVT-0001469,TKT-00147,2026-02-16T04:13:02,specialist_response_drafted,it_team,IT-007,post_reopen
EVT-0001470,TKT-00147,2026-02-16T04:39:35,specialist_response_sent,it_team,IT-007,post_reopen
EVT-0001471,TKT-00147,2026-02-16T18:11:55,customer_resolution_accepted,customer,CUST-018,post_reopen
EVT-0001472,TKT-00147,2026-02-16T19:27:10,ticket_closed,it_team,IT-007,accepted_after_reopen
EVT-0001473,TKT-00148,2026-01-24T09:49:00,ticket_submitted,customer,CUST-011,channel=email
EVT-0001474,TKT-00148,2026-01-24T11:39:13,ticket_triaged,it_team,IT-003,category=data_reporting; priority=medium
EVT-0001475,TKT-00148,2026-01-24T13:19:48,faq_checked,it_team,IT-003,match=False; confidence=0.28
EVT-0001476,TKT-00148,2026-01-24T13:51:59,ticket_escalated,it_team,IT-003,to specialist SP-007; missing_info=False
EVT-0001477,TKT-00148,2026-01-24T18:47:56,specialist_investigation_started,it_specialist,SP-007,""
EVT-0001478,TKT-00148,2026-01-25T03:29:46,specialist_solution_created,it_specialist,SP-007,root_cause=Warehouse job missed scheduled run
EVT-0001479,TKT-00148,2026-01-25T04:32:42,specialist_response_drafted,it_team,IT-003,""
EVT-0001480,TKT-00148,2026-01-25T04:58:21,specialist_response_sent,it_team,IT-003,""
EVT-0001481,TKT-00148,2026-01-27T02:25:00,customer_resolution_accepted,customer,CUST-011,""
EVT-0001482,TKT-00148,2026-01-27T03:43:16,ticket_closed,it_team,IT-003,accepted_first_attempt
EVT-0001483,TKT-00149,2026-01-26T08:37:00,ticket_submitted,customer,CUST-017,channel=portal
EVT-0001484,TKT-00149,2026-01-26T13:49:27,ticket_triaged,it_team,IT-005,category=password_reset; priority=low
EVT-0001485,TKT-00149,2026-01-26T14:18:08,faq_checked,it_team,IT-005,match=True; confidence=0.73
EVT-0001486,TKT-00149,2026-01-26T14:58:25,faq_response_drafted,it_team,IT-005,""
EVT-0001487,TKT-00149,2026-01-26T15:42:25,faq_response_sent,it_team,IT-005,""
EVT-0001488,TKT-00149,2026-01-28T10:40:13,customer_resolution_accepted,customer,CUST-017,""
EVT-0001489,TKT-00149,2026-01-28T12:13:27,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001490,TKT-00150,2026-03-18T04:31:00,ticket_submitted,customer,CUST-010,channel=phone
EVT-0001491,TKT-00150,2026-03-18T05:17:18,ticket_triaged,it_team,IT-005,category=password_reset; priority=medium
EVT-0001492,TKT-00150,2026-03-18T06:51:25,faq_checked,it_team,IT-005,match=True; confidence=0.82
EVT-0001493,TKT-00150,2026-03-18T08:05:13,faq_response_drafted,it_team,IT-005,""
EVT-0001494,TKT-00150,2026-03-18T08:49:25,faq_response_sent,it_team,IT-005,""
EVT-0001495,TKT-00150,2026-03-18T22:48:06,customer_resolution_accepted,customer,CUST-010,""
EVT-0001496,TKT-00150,2026-03-19T00:01:35,ticket_closed,it_team,IT-005,accepted_first_attempt
EVT-0001497,TKT-00151,2026-01-29T05:09:00,ticket_submitted,customer,CUST-011,channel=phone
EVT-0001498,TKT-00151,2026-01-29T06:49:08,ticket_triaged,it_team,IT-002,category=network_connectivity; priority=medium
EVT-0001499,TKT-00151,2026-01-29T08:40:44,faq_checked,it_team,IT-002,match=True; confidence=0.69
EVT-0001500,TKT-00151,2026-01-29T09:55:30,faq_response_drafted,it_team,IT-002,""
EVT-0001501,TKT-00151,2026-01-29T10:29:56,faq_response_sent,it_team,IT-002,""
EVT-0001502,TKT-00151,2026-01-30T21:24:06,customer_resolution_accepted,customer,CUST-011,""
EVT-0001503,TKT-00151,2026-01-30T23:23:36,ticket_closed,it_team,IT-002,accepted_first_attempt
EVT-0001504,TKT-00152,2026-03-12T14:20:00,ticket_submitted,customer,CUST-001,channel=email
EVT-0001505,TKT-00152,2026-03-12T18:06:26,ticket_triaged,it_team,IT-001,category=email_calendar; priority=medium
EVT-0001506,TKT-00152,2026-03-12T18:30:15,faq_checked,it_team,IT-001,match=True; confidence=0.96
EVT-0001507,TKT-00152,2026-03-12T19:35:26,faq_response_drafted,it_team,IT-001,""
EVT-0001508,TKT-00152,2026-03-12T20:19:14,faq_response_sent,it_team,IT-001,""
EVT-0001509,TKT-00152,2026-03-14T18:21:18,customer_resolution_accepted,customer,CUST-001,""
EVT-0001510,TKT-00152,2026-03-14T19:04:11,ticket_closed,it_team,IT-001,accepted_first_attempt
EVT-0001511,TKT-00153,2026-02-21T04:13:00,ticket_submitted,customer,CUST-017,channel=portal
EVT-0001512,TKT-00153,2026-02-21T06:41:18,ticket_triaged,it_team,IT-006,category=software_bug; priority=high
EVT-0001513,TKT-00153,2026-02-21T07:07:21,faq_checked,it_team,IT-006,match=False; confidence=0.4
EVT-0001514,TKT-00153,2026-02-21T08:03:21,ticket_escalated,it_team,IT-006,to specialist SP-008; missing_info=False
EVT-0001515,TKT-00153,2026-02-21T11:21:48,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001516,TKT-00153,2026-02-21T18:58:03,specialist_solution_created,it_specialist,SP-008,root_cause=Race condition in background sync job
EVT-0001517,TKT-00153,2026-02-21T20:09:22,specialist_response_drafted,it_team,IT-006,""
EVT-0001518,TKT-00153,2026-02-21T20:40:06,specialist_response_sent,it_team,IT-006,""
EVT-0001519,TKT-00153,2026-02-23T14:30:30,customer_resolution_accepted,customer,CUST-017,""
EVT-0001520,TKT-00153,2026-02-23T14:53:09,ticket_closed,it_team,IT-006,accepted_first_attempt
EVT-0001521,TKT-00154,2026-01-17T06:33:00,ticket_submitted,customer,CUST-002,channel=email
EVT-0001522,TKT-00154,2026-01-17T08:21:28,ticket_triaged,it_team,IT-008,category=other; priority=high
EVT-0001523,TKT-00154,2026-01-17T10:18:48,faq_checked,it_team,IT-008,match=False; confidence=0.28
EVT-0001524,TKT-00154,2026-01-17T10:38:12,ticket_escalated,it_team,IT-008,to specialist SP-008; missing_info=False
EVT-0001525,TKT-00154,2026-01-17T11:56:56,specialist_investigation_started,it_specialist,SP-008,""
EVT-0001526,TKT-00154,2026-01-18T16:43:40,specialist_solution_created,it_specialist,SP-008,root_cause=Cross-team request requiring case-by-case handling
EVT-0001527,TKT-00154,2026-01-18T17:07:19,specialist_response_drafted,it_team,IT-008,""
EVT-0001528,TKT-00154,2026-01-18T17:29:53,specialist_response_sent,it_team,IT-008,""
EVT-0001529,TKT-00154,2026-01-19T08:04:14,customer_resolution_accepted,customer,CUST-002,""
EVT-0001530,TKT-00154,2026-01-19T08:31:33,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0001531,TKT-00155,2026-02-28T06:40:00,ticket_submitted,customer,CUST-009,channel=portal
EVT-0001532,TKT-00155,2026-02-28T10:25:49,ticket_triaged,it_team,IT-008,category=billing_account; priority=medium
EVT-0001533,TKT-00155,2026-02-28T11:13:32,faq_checked,it_team,IT-008,match=False; confidence=0.06
EVT-0001534,TKT-00155,2026-02-28T12:25:06,ticket_escalated,it_team,IT-008,to specialist SP-010; missing_info=False
EVT-0001535,TKT-00155,2026-02-28T15:46:03,specialist_investigation_started,it_specialist,SP-010,""
EVT-0001536,TKT-00155,2026-03-01T06:22:18,specialist_solution_created,it_specialist,SP-010,root_cause=Tax engine using stale region cache
EVT-0001537,TKT-00155,2026-03-01T07:32:19,specialist_response_drafted,it_team,IT-008,""
EVT-0001538,TKT-00155,2026-03-01T08:11:52,specialist_response_sent,it_team,IT-008,""
EVT-0001539,TKT-00155,2026-03-02T13:37:33,customer_resolution_accepted,customer,CUST-009,""
EVT-0001540,TKT-00155,2026-03-02T15:06:49,ticket_closed,it_team,IT-008,accepted_first_attempt
EVT-0001541,TKT-00156,2026-01-19T04:02:00,ticket_submitted,customer,CUST-006,channel=email
EVT-0001542,TKT-00156,2026-01-19T08:18:31,ticket_triaged,it_team,IT-006,category=hardware_issue; priority=high
EVT-0001543,TKT-00156,2026-01-19T08:27:29,faq_checked,it_team,IT-006,match=True; confidence=0.74
EVT-0001544,TKT-00156,2026-01-19T09:13:52,faq_response_drafted,it_team,IT-006,""
EVT-0001545,TKT-00156,2026-01-19T09:21:28,faq_response_sent,it_team,IT-006,""
EVT-0001546,TKT-00156,2026-01-19T19:44:18,customer_resolution_rejected,customer,CUST-006,Steps did not resolve the issue
EVT-0001547,TKT-00156,2026-01-19T20:56:00,rejection_verified,it_team,IT-006,""
EVT-0001548,TKT-00156,2026-01-19T21:29:48,ticket_reopened,it_team,IT-006,""
EVT-0001549,TKT-00156,2026-01-19T22:10:14,ticket_escalated,it_team,IT-006,to specialist SP-003; reopen=True
EVT-0001550,TKT-00156,2026-01-20T00:16:19,specialist_investigation_started,it_specialist,SP-003,post_reopen
EVT-0001551,TKT-00156,2026-01-21T05:07:21,specialist_solution_created,it_specialist,SP-003,post_reopen
EVT-0001552,TKT-00156,2026-01-21T05:32:18,specialist_response_drafted,it_team,IT-006,post_reopen
EVT-0001553,TKT-00156,2026-01-21T05:50:59,specialist_response_sent,it_team,IT-006,post_reopen
EVT-0001554,TKT-00156,2026-01-21T22:42:46,customer_resolution_rejected,customer,CUST-006,post_reopen
EVT-0001555,TKT-00156,2026-01-22T04:39:42,ticket_closed,it_team,IT-006,closed_unresolved_after_reopen
EVT-0001556,TKT-00157,2026-02-14T20:15:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0001557,TKT-00157,2026-02-14T22:48:47,ticket_triaged,it_team,IT-004,category=data_reporting; priority=high
EVT-0001558,TKT-00157,2026-02-14T23:15:05,faq_checked,it_team,IT-004,match=False; confidence=0.2
EVT-0001559,TKT-00157,2026-02-15T00:41:58,ticket_escalated,it_team,IT-004,to specialist SP-007; missing_info=True
EVT-0001560,TKT-00157,2026-02-15T02:42:27,specialist_investigation_started,it_specialist,SP-007,""
EVT-0001561,TKT-00157,2026-02-16T10:33:43,specialist_solution_created,it_specialist,SP-007,root_cause=Warehouse job missed scheduled run
EVT-0001562,TKT-00157,2026-02-16T10:53:06,specialist_response_drafted,it_team,IT-004,""
EVT-0001563,TKT-00157,2026-02-16T11:05:33,specialist_response_sent,it_team,IT-004,""
EVT-0001564,TKT-00157,2026-02-17T03:02:26,customer_resolution_accepted,customer,CUST-004,""
EVT-0001565,TKT-00157,2026-02-17T03:55:10,ticket_closed,it_team,IT-004,accepted_first_attempt
EVT-0001566,TKT-00158,2026-03-10T10:19:00,ticket_submitted,customer,CUST-004,channel=portal
EVT-0001567,TKT-00158,2026-03-10T15:13:29,ticket_triaged,it_team,IT-005,category=email_calendar; priority=high
EVT-0001568,TKT-00158,2026-03-10T16:34:37,faq_checked,it_team,IT-005,match=False; confidence=0.29
EVT-0001569,TKT-00158,2026-03-10T17:31:09,ticket_escalated,it_team,IT-005,to specialist SP-002; missing_info=True
EVT-0001570,TKT-00158,2026-03-10T22:41:40,specialist_investigation_started,it_specialist,SP-002,""
EVT-0001571,TKT-00158,2026-03-11T08:08:39,specialist_solution_created,it_specialist,SP-002,root_cause=Stale OAuth token in calendar provider
EVT-0001572,TKT-00158,2026-03-11T08:26:41,specialist_response_drafted,it_team,IT-005,""
EVT-0001573,TKT-00158,2026-03-11T09:09:46,specialist_response_sent,it_team,IT-005,""
EVT-0001574,TKT-00158,2026-03-12T12:20:54,customer_resolution_accepted,customer,CUST-004,""
EVT-0001575,TKT-00158,2026-03-12T13:48:44,ticket_closed,it_team,IT-005,accepted_first_attempt
